,name,score
5240,I Love You So,2.24955425
1882,Floors,2.249548291
2628,Kenan Vs. Kel,2.2479201589999995
586,Walk,2.247876
3437,BROKEN GIRLS,2.2470525
1023,Big Dater,2.24656736
71,Ain't No Mountain High Enough - Mono,2.24653233
543,The Thin Ice,2.246334
2845,"A Love Supreme, Pt. I – Acknowledgement",2.2459587696
2760,Never Let Me Down,2.2452676150000004
5019,Drifting Away,2.2449265
2961,Rich & Sad,2.24454525
189,Cannon,2.24379575
2176,Yellow Hearts,2.2431987948
4648,Kluges I,2.2429500000000004
2074,tossing and turning,2.242468935
2098,Closed On Sunday,2.2421245459000003
2622,No Time (feat. Gunna),2.2417989300000003
4422,Louise,2.2417219
3820,Searching...,2.24010775
3240,Change Clothes,2.2399457499999995
2087,Laser Lights,2.239340594
4742,Space Cadet,2.23926375
484,Take The Long Way Home,2.23859635
3997,One of My Lies,2.2380895
4853,Now & Forever,2.23757165
3759,Punk,2.2372560000000004
3467,Lovedrug (Off That),2.2371545
3154,The Blinding feat. Travis Scott,2.2367255
2016,You and Me,2.236553
2688,Pinocchio Story,2.235990341
3722,Shiva (with JID & EARTHGANG feat. Benji. & Jurdan Bryant),2.23581275
3564,Royal Hawaiian Hula,2.23550725
3261,Mamma Mia,2.23536425
5853,Diamonds & Foreigns,2.2352532500000004
144,Brain Damage,2.234765
352,Two Of Us,2.234557
2728,Hello - Live,2.23352185
4260,Snowfall,2.233284
249,I Feel Love (Every Million Miles),2.2324555000000004
3697,Scramble Experiment,2.23242475
5743,GHETTO GODS,2.2321555
2468,What I'm Becoming,2.23195975
1611,Jesus Is The One (I Got Depression),2.231813
3993,Welcome to Paradise,2.2312665
2482,City,2.2311895
2171,BUTTERFLY EFFECT,2.23095859
1316,Habits (Stay High),2.230931169
114,The Same Boy You've Always Known,2.230811758
619,Come Home (feat. André 3000),2.230607714
4944,waltz in the meadows,2.2289145
5304,MOSHPIT,2.228812
4474,SAFARI,2.22813675
2296,THE ONLY TIME I FEEL ALIVE,2.22809903
3215,Freedom,2.2279278
1320,Falling Down - Bonus Track,2.2265746500000003
1841,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)",2.2255842
365,Devils Haircut,2.22508175
2767,School Spirit,2.2244565
2254,Goin' Out on Me,2.2242420414
4468,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),2.22392925
3489,Pussy Cat Dues,2.22300922
2057,Eye,2.22284125
1661,FRONTAL LOBE MUZIK,2.221813
341,I Can't Hear You,2.22105905
2136,you're my world,2.2205828500000004
2096,Selah,2.21998125
4841,Legend,2.21950025
1607,Forrest Gump,2.21932423
4683,BADASS (with Lil Uzi Vert),2.218088
4606,pink panties,2.218084
453,Jesus of Suburbia,2.21583675
1983,Estranger,2.2156995000000004
4255,"from here, to you",2.215589
2502,MAD I GOT IT | MAD 1 GOT 1T,2.2139565232
2361,Deep Down,2.2139045
3570,Kualolola Kea'au,2.21366691
4698,Back in the Days (Skit),2.21295
3909,Red Velvet,2.212431
3935,Sleep Drifter,2.21142975
2454,No More Parties In LA,2.2109795
617,Something - Remastered 2015,2.2109087741
5620,Reflection,2.21015525
4898,too easy (Remix) [feat. Future & Roddy Ricch],2.2099063381000006
2203,Playing Possum (feat. Cheryl Harris & Keorapetse Kgositsile),2.209339
5703,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2.2085462499999995
4424,Stay All Night,2.20813675
4803,Rampampam,2.20757165
4492,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2.20708005
2085,Always,2.2070482947000003
5579,The Girl Next Door,2.20665025
1441,Nothing,2.2060712601
3213,Theme For Lester Young,2.2056202500000004
4418,Main Theme (From the Europa Universalis IV Soundtrack),2.20392925
4190,"Warrior (feat. T-Shyne, Lil Keed & Big Sean)",2.20348858
1414,How It's Going to Be,2.2029836
512,Respect Commander,2.202561
420,Through The Waves,2.202364
2429,Lost In The World,2.20234
3234,47.48,2.2021955
5690,DIGITAL BLUE,2.20167425
1445,Waiting Room,2.2016668024
5478,Hennessy and Seagrams Gin,2.2002917500000003
5376,The Waters,2.200209203
5802,Gold Rings (feat. Pusha T),2.1988432500000004
390,Vor í Vaglaskógi,2.1984075
1459,You've Got a Friend in Me,2.19824125
3025,Envy Me,2.19743075
2777,Solid Wall of Sound,2.1973542615
4665,SCOOP (feat. Doja Cat),2.196043724
1960,Elder,2.19579875
3211,Mood Indigo,2.1953642500000004
2641,BasicBitchTearGas,2.195209
2335,Godspeed,2.19496718
1206,PUPPET,2.194893
980,Babaji,2.194524215
1051,Sitting In The Palmtree,2.1940015
4846,Madonna,2.1936646270000004
2794,ATM,2.19262775
5519,Old Yes,2.192439
4334,Without You - Bonus Track,2.191961
4491,On The Road (feat. Meek Mill & Lil Baby),2.19164342
3985,Supreme Ascendancy,2.19142975
1916,Get A Hold Of Yourself,2.1913315
2027,Indian Man,2.1910735
5585,Rain Jacket over a Puddle,2.19099344
5902,Good Days,2.190808126
1341,I Don't Love You,2.1907870110000003
421,Atom Heart Mother,2.1905775000000003
758,Send Me No Wine,2.18951975
2351,A Journey To (S)Hell,2.18946375
2198,The Bends,2.1891443500000003
5210,Crown,2.1890626610000004
2667,Backseat Freestyle,2.18886625
2934,Panini,2.188841
695,Winterwood,2.1886315
2242,Apple Pie,2.1883242500000004
120,It's Over,2.18821075
4224,going home,2.18814625
1856,Cannibal,2.1875980000000004
2444,Highlights,2.18643725
4282,warm,2.18501325
5257,Kobra Dance,2.1845465
930,Kids See Ghosts,2.184524215
2747,Hey Mama,2.184517
2356,The Sweetest,2.1837808
2342,Sketches Of Brunswick East I,2.183547
565,Mama,2.18342675
4252,lost and found,2.1833530000000003
2479,Sibling Rivalry,2.18234
1292,I Saw Her Standing There - Remastered 2009,2.18194575
4314,Language,2.18172175
5688,#lust #greed anthem,2.1805015
4412,Up (Intro),2.179584
4374,GUMMY,2.178093623
4811,Ladies Love Chest Rockwell,2.17799536
5374,PHAT JAM,2.17760725
225,Carolina Drama,2.177484
882,Far Gone (feat. Lil Baby),2.17632225
4875,don’t i (feat. Gunna),2.175268
3248,Allure,2.1737872499999997
1584,When You Die,2.17318025
5897,Too Late,2.17047164
5855,Worldwide Steppers,2.1701535806
2133,Gutter Girl,2.169979
5896,Special,2.169432
1530,Phantom,2.1690805
1436,Another One of Those Days,2.169061
1486,Lovin' On My Brain,2.169061
520,Horn Intro,2.168049
2618,Fell In Luv (feat. Bryson Tiller),2.16770975
2559,Take_it_Back_v2,2.16758375
3750,Miles,2.1660452500000003
597,Melting In the Sun,2.165863
925,Feel The Love,2.165805482
2283,When Gloves Come Off (feat. Ryan Beatty),2.1651815247000004
3364,Nice Colors,2.1647122644000003
4797,OUTER SPACE,2.1644084999999995
829,schizophrenia,2.1636187500000004
1024,Welcome to the Black Parade,2.1631291
2531,Hand Me Downs,2.16276846
1130,Run of Show (feat. FamilyJules7x),2.16262155
2248,Help Yourself,2.161673
4436,Idea of Her,2.16117025
3954,Nangs,2.1607745
5203,Die Hard,2.1606516
5328,Melt Session #1 - Cold Blooded Soul Version,2.16017925
2423,Monster,2.16004625
4925,i sipped a bit of summer,2.1591095000000005
4294,Peace,2.15855575
2532,That's On Me,2.15846275
108,Instinct Blues,2.15805975
2722,A Tale of 2 Citiez - Live,2.1569065
4313,Grown,2.1568702751
4363,Rocket Man - Remastered,2.1568702751
16,"Gaur Plains (From ""Xenoblade Chronicles"") [feat. Auden Durant]",2.1566645
3639,Problems,2.15589827
2348,Sketches Of Brunswick East II,2.154998
22,"Sing, Sing, Sing",2.154641
2797,BRACKETS,2.154517
2716,Come Home - Instrumental,2.15421725
5185,The Night Me and Your Mama Met,2.15373925
2744,Diamonds From Sierra Leone - Remix,2.15262775
31,Standin' in the Rain - Live at Wembley Stadium,2.15242575
2508,All the Funds,2.1520245
2672,Swimming Pools (Drank) - Extended Version,2.15179893
788,Oh Effendi,2.1515995
2192,Red Water,2.1509405
4114,Dead People,2.150582
644,Spinning In Daffodils,2.149909
5556,Summer Gypsy,2.149647
5517,Marshmallow Window,2.1493640000000003
4089,Altered Beast III,2.1489505
3358,"Pig Feet (feat. Kamasi Washington, G Perico & Daylyt)",2.148635
5155,RAINBOW,2.148635
434,Rudy,2.14859635
2772,Family Business,2.1469065
1565,Avalanche,2.146684164
3981,The Hungry Wolf Of Fate,2.14599273
2691,Headlow (feat. Norelle),2.145209
2157,STARGAZING,2.144939446
3047,Medley: Mode D-Trio and Group Dancers/Mode E- Single solos and Group Dance/ModeF-Group and Solo Dance,2.14460095
1096,Ark.La.Tex.,2.1433428
174,Under Pressure - Remastered 2011,2.1425818000000003
935,Sticky Hulks,2.14203675
1307,These Days,2.1414778
5506,The Dark Forest Joggers,2.139647
718,Poker,2.139598
2984,If You Know You Know,2.138841
5354,Me and My Synths,2.138812
2368,No Disrespect,2.138668
645,Penetrating Eye,2.1386315
752,Tears,2.1380777500000003
1907,¿Whodunit?,2.1378527500000004
3748,Wrecking Ball,2.1365085
1705,Epitaph,2.1363436999999994
1457,Know Love,2.13631634
222,Pull This Blanket Off,2.136036101
5689,thas wut i do,2.1358405
1897,I Love You Like An Alcoholic,2.13489875
1256,The Hero's Return,2.134893
5676,Rock N Roll (feat. Kanye West & Kid Cudi),2.1348485
83,Ball And Biscuit,2.1334025
5126,Cosmic Freeway,2.133354108
3498,That’s It,2.1331210342
1342,House of Wolves,2.13294475
2542,xanny,2.1324342
4161,No More - Instrumental,2.13140375
3130,Marshall Mathers,2.13119025
1063,The Jetset Life Is Gonna Kill You,2.1299755000000005
5903,Forgiveless (feat. Ol' Dirty Bastard),2.1298505
1144,Day After Day (The Show Must Go On),2.12891476
242,Billie Jean,2.1287485000000004
2053,Figaro,2.12770775
2838,The Rain,2.1271937642000003
5805,Decoded (feat. Scarface),2.12525325
2363,Me!,2.12482225
1031,Everything Went Black,2.12437825
3298,Sup Mate (feat. Future),2.1237872499999995
2021,Weeping Willow,2.1230122499999995
1868,Mama Bling,2.122844
437,Demonz (feat. Brent Faiyaz) - Interlude,2.1221295
1583,Thoughts and Prayers,2.1216302
1788,Recently Played,2.12108525
2121,Hunting For Sport,2.12095859
4800,Michelle,2.120797735
5428,Orange Blossoms,2.1202917500000003
5008,Some Girl (feat. Steve Lacy),2.12025122
245,Another Man's Woman,2.1196825
1083,"Yours Truly, 2095",2.11908725
5260,stars mixx,2.119062661
1385,Take Me With You When You Go,2.118764
1164,Blues Rock,2.1187412717
1037,It's My Fault for Being Famous,2.1186635
1581,Live a Lie,2.1185825
3800,Slam,2.1167655
3688,que te pedí//,2.116215842
1491,You,2.1160712601
2619,Foreign,2.11476125
2540,GROUP B,2.11473975
4381,JESUS,2.1147089999999995
1135,Catharsis,2.1138943500000007
2306,CHASE / glass shards,2.1137808
1002,Ibiza Bar,2.11347125
2555,Infinite Columns,2.11240185
833,GOLD,2.11226716
3357,All Glass,2.1112000340000003
799,Goin Baby,2.1110155
5200,United In Grief,2.110997
1194,Who Dat Boy (feat. A$AP Rocky),2.10891476
4159,Borrowed Love - Instrumental,2.1084167500000004
1844,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",2.10786554
2813,Sanctimonious Sam - Rudy Van Gelder Edition/1999 Digital Remaster,2.1068420000000008
4818,Lifeboat,2.10589775
3716,PsalmSing (with Mereba),2.1057750435
4195,"Really Be Slime (feat. YNW Melly, Bslime & FN DaDealer)",2.1042412500000003
2778,Dis Generation,2.10352185
2558,Track 01,2.1020245
5719,Lead Sled,2.1017529999999995
5157,INTERLUDE TWO,2.1011454
2404,Hood Politics,2.1009795
2017,Undeniable,2.1006283
3712,Sundown in Eleuthera,2.1003195
5516,Changing You All,2.09905775
3502,She Never Been To Pluto,2.098411
1658,ENTROPY,2.09804675
1437,Fool,2.09788975
1487,A Run for Life,2.09788975
725,Expecting,2.09750663
4000,No One Knows,2.09741305
2888,Method Man (feat. Method Man) - Home Grown Version,2.0971937642
858,Down,2.09709525
2715,Big Brother,2.096753
4844,Know Yourself,2.0947615
3314,The London (feat. J. Cole & Travis Scott),2.0947122644
1081,Contraption,2.09437825
4145,Lesbian (feat. Gunna & Young Thug),2.0942412500000005
1047,Wearing the Inside Out,2.094236
1053,Dream On,2.093717
5181,Redbone,2.09334975
1464,Midnight Hour,2.0929836
2581,Burnout,2.0927684600000003
5696,Superhero (Heroes & Villains) [with Future & Chris Brown],2.0922415906
3532,ILoveUIHateU,2.0921215
869,Fallen Down (Reprise),2.091262
3726,Supermodel,2.09092425
1854,A Lady,2.0906037691
5638,Blitz V2,2.0905015
5058,Troubles [Feat. T-Pain],2.09025122
3719,"Judas (with JID & Ari Lennox feat. Chance The Rapper, Buddy & Masego)",2.09000975
3737,Normal Girl,2.089259267
1296,Howlin' for You,2.08901575
2456,Fade,2.0889402957
1288,The Sound of Silence - Acoustic Version,2.08838321
2292,I Changed Her Life,2.0883242500000003
5894,Nobody Gets Me,2.0882120000000004
1608,End,2.08804675
2758,Spaceship,2.08801725
3694,te pongo mal(prendelo),2.0873220809
4790,WHAT'S MY NAME,2.08678575
4508,Dead To Me,2.08663925
3766,Slow Country,2.0857750435
3263,Bang Bang,2.0856202500000003
2398,Institutionalized,2.084998000000001
1118,Know Who You Are,2.0847465
596,A Long Time Gone,2.0840477
1012,Behind the Locked Door,2.0825422500000004
1707,The Court Of The Crimson King,2.0819225
2068,Edition,2.0818035
5640,Me Too,2.0816742500000003
1357,Womp Womp,2.0814778
3199,Broken (feat. Scarface),2.081283773
2432,JACKBOYS,2.0811895
5538,Soundcloud,2.080382
1007,Bodies,2.080058588
3769,Left Hand Suzuki Method,2.08000975
2069,Uno,2.07996425
1600,Crack Rock,2.0793555
1068,Automatic (feat. Jenn Wasner),2.0788842200000004
1018,Boredom (feat. Rex Orange County & Anna of the North),2.0788842200000004
2582,Having a Blast,2.07846275
905,GOOD MORNING AMERIKKKA,2.078006352
3677,Room in Here (feat. The Game & Sonyae Elise),2.07785525
4100,Digital Black,2.07763123
3075,Candy,2.0774307500000004
808,Save Me,2.07709525
4091,Altered Beast IV,2.07690425
4664,THE ART OF REALIZATION,2.07607625
447,Strawberries 1 + 2,2.07596075
3689,quiero sentirme bien,2.07589827
587,Cascade,2.0758477500000003
5106,"Really, Really",2.07545735
4208,bird,2.0753955
5392,Bullet's,2.07532
5154,CHANGES,2.0748483770000004
2911,Kush & Corinthians (feat. BJ The Chicago Kid),2.07454525
1629,Under The Gun,2.0741694699999997
1373,"Reality Check Through The Skull (""MEGALOVANIA"" and ""Song That Might Play When You Fight Sans"" from ""Undertale"")",2.0736772603
3448,B.O.M.D.,2.0731210342
5265,cease and desist,2.072765026
111,Dead Leaves And The Dirty Ground,2.0722080282
2850,Remains,2.0720645
5692,Inject The Web,2.07188745
1366,CAROLMART FEAT. ICE BILLION BERG,2.070931169
4177,THE LIGHT PT. II,2.06997075
4681,631 MAKES ME,2.06977475
2022,The Chat,2.0695868
1657,Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,2.06932423
5571,sea of cloud,2.06894775
4739,Asteroid,2.0678235
45,Poles Apart,2.067766
775,Fresh Air For Mama,2.06750663
2611,Lean 4 Real (feat. Skepta),2.0670255
4615,scars,2.066043724
469,Being For The Benefit Of Mr. Kite! - Remastered 2009,2.06602392
103,Sway,2.0655805
668,Your Gold Teeth,2.0653595
1252,Problematic,2.064451
851,BAD!,2.06435825
976,Give A Little Bit,2.0630772970999995
124,Steppin' Out,2.0625818
2151,Flex,2.06252754
4452,Butterfly 3000,2.0622191679999995
2341,Jamais Vu,2.0621530000000003
3774,Soft Serve,2.0620418
552,Goodbye Cruel World,2.0605939
5670,Brambleton,2.06015525
5807,soiree!,2.0601535806
765,Have You Heard - Pt. 1,2.0585505
4821,Sex - I'm a,2.058005
3644,Pretty Vacant,2.057322080900001
3490,Jelly Roll,2.05533825
2724,St. Tropez - Live,2.054681935
5540,Online Third Impact: Hype Incarnate.,2.05446755
4653,It's Over Again,2.0529727500000003
3278,Schedule,2.0526913
5201,N95,2.0518775232
5327,The Ills,2.051869
4660,MONTERO (Call Me By Your Name),2.0497374999999995
5105,StayUp!,2.048635
1527,Let There Be Light,2.047469
771,The Dean And I,2.04723275
2343,Countdown,2.0471014
3931,WASTE,2.04599273
497,Vincent,2.04596075
1892,Be Brave,2.04516025
3973,Automation,2.04449425
1052,Art For Art's Sake,2.04347125
27,Can't Get It out of My Head,2.0433325
3307,I'm Scared (feat. 21 Savage & Doe Boy),2.041200034
4850,Wednesday Night Interlude,2.040797735
4156,Up To Something - Instrumental,2.040171
4879,25 million,2.038801250000001
1114,Crazy,2.0387412717
3308,Cartier Gucci Scarf (feat. Lil Duke),2.038635
1726,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",2.03855566
1739,IFHY (feat. Pharrell),2.0377105
3672,Put Me Thru,2.0375545
4558,The Fun,2.03663925
28,10538 Overture (40th Anniversary) - 2012 Version,2.0363799999999994
429,Hide In Your Shell,2.036290992
3832,Dmtri,2.0359
5321,"Ain't No Way [Feat. 6LACK, Rico Nasty, JID, Jasiah, & Kitty Ca$h]",2.0355352695999995
2358,Pudpots,2.0354344500000003
3788,Buddy Holly,2.03479065
2626,Top (feat. Pi'erre Bourne),2.034568
801,Mixed Personalities (feat. Kanye West),2.03435825
5570,flowers,2.03389475
1044,What Do You Want from Me,2.033708135
1074,Here I Stand and Face the Rain,2.0331291
1180,"Let's Walk Across This Forest, I Can Feel Everything Being Real Again",2.03262155
883,Reborn To Rebel,2.03226716
3249,My 1st Song,2.031283773
749,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,2.0310155
4207,lovesick,2.0307525
2730,Love Yourz - Live,2.0307255
5588,Smile,2.030382
1321,Prince Ali,2.02757625
2863,Uzi on a Monday,2.0268420000000007
924,Cymbaline,2.0259018
1319,Pinkish,2.0257075
1847,Distance (feat. Issa Gold & Erick The Architect),2.02489875
2676,"Bitch, Don’t Kill My Vibe - Remix",2.0245679999999995
828,Hope,2.02434181
2204,Peanut,2.0242420414
91,King Rat,2.02421125
1442,Sycamore Girl,2.02398336
5176,Me and Your Mama,2.023354108
5686,Sweet Yamz,2.0232225
4679,Hello,2.0230680967000003
2422,All Of The Lights,2.0224769209999995
4962,Hurry-Up Offense,2.02192475
2135,Him & I (with Halsey),2.02136
649,Drop,2.02095725
1057,7 Minutes In Heaven (Atavan Halen),2.020058588
3671,The Season | Carry Me,2.02003175
4878,late at night,2.019320601
1335,GOD.,2.018764
4026,Cyboogie,2.01827525
702,Waterloo Sunset,2.01807775
5346,The Morning Birds,2.0179489000000004
3265,Video Girl,2.0179278
5287,Wolves,2.0174125
1283,Bullet in the Brain,2.0171730222
4442,Sharpener,2.017080050000001
4075,Edge Of The World Pt. 1,2.01579775
2265,Daddy Aioli Interlude,2.0142215
2298,Daemons,2.011673
4441,Guilty,2.01164342
5535,Godspeed,2.01099344
699,Babylon,2.01095725
626,Chances Are - Single Version,2.010872
5345,Backtail Was Heavy,2.0105465
906,FOR MY PEOPLE,2.0100675
4248,park birds,2.0098115
1455,"Green Eyes, Pt. II",2.009687644
4975,TEQUILA MOCKINGBIRD,2.0091095
2406,Complexion (A Zulu Love),2.0089402956999995
5753,AMERICAN HORROR STORY,2.00854625
4158,Lesbian - Instrumental,2.00685325
3798,The Good Life,2.0065085
4939,a new chapter,2.00605825
5590,So in Luv,2.00446755
5067,Arya (with Nigo),2.00411925
5569,Modal Soul (feat. Uyama Hiroto),2.002439
476,Solo,2.0019885
4238,Game over,1.99991775
2301,Voss,1.99946375
1210,ARE WE STILL FRIENDS?,1.9991365239
4994,GEEKIN,1.9989145000000004
2661,This Life,1.9970255000000003
3514,Stop Breathing,1.99550725
483,Oh Darling,1.9951315
5276,Wannabe,1.994719
623,Reachin' 2 Much (feat. Lalah Hathaway),1.993897238
4210,drowsy,1.993284
2238,Impossible,1.992717262
1590,Catholic Girls,1.99239
4402,YAKUZA,1.992219168
738,Leaps,1.9915995
147,The Axis,1.99128475
2473,Kids,1.99004625
4127,good day,1.98997075
1211,Look At Me!,1.98971275
2642,DOTS FREESTYLE REMIX,1.9892305158
1246,BLOSSOM,1.98901575
1666,ARE YOU OK?,1.98853075
480,Gone Hollywood,1.98729471
66,Just the Same,1.9866645
625,"A Certain Smile - From the 20th Century Fox Film ""A Certain Smile""",1.9864560153
2419,Dark Fantasy,1.9862475
5300,HONEST,1.984783587
286,Tune Town Shuffle (Live),1.98464355
2657,Sick & Tired,1.984522
507,Connected By Love,1.9843257
4692,anyways,1.9840405000000003
839,The Drum Thunder Suite - Remastered,1.983667
3779,Hues of Sunset,1.983443
187,The Big Three Killed My Baby,1.98248875
1724,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",1.982316871
1664,SUPERPOSITION,1.98228825
1184,His Theme,1.98103565
2780,Melatonin,1.9807255
468,Getting Better - Remastered 2009,1.97911239
5325,Sanjuro,1.9787535030000003
715,Waterfall,1.9785505
2997,Bam,1.978342
4150,10AM/Save The World - Instrumental,1.97763123
4050,Tomorrow's Dust,1.97741305
1829,Psy-Ops Dispatch,1.9763675000000005
4179,Funny Thing,1.97586428
705,Untethered Angel,1.97562555
366,Up All Night,1.97512975
2385,Way Back Home (feat. Ty Dolla $ign),1.97496718
2607,Kelly K,1.974522
1679,"Ladies, Ladies, Ladies (with JID feat. T.I.)",1.97416947
1006,Dramatic Theme,1.9734595
1564,Diesel Gang,1.97331725
1514,It's U,1.97331725
3771,Grape Soda,1.973015
3439,CALLIGRAPHY,1.97300922
4912,Follow Me,1.97192475
1867,Mindset,1.971657
4315,Trip,1.96992375
4860,No Paperwork,1.9695750000000003
418,Ok 4 Now,1.96911239
2033,Is This Love,1.9688885000000005
5373,無限の次元,1.96705198
1370,Camp Fire Tale,1.9665746500000003
2718,Intro - Live,1.96573588
5350,Sleepwalkers,1.964783587
5226,Time Moves Slow,1.964719
2766,School Spirit Skit 1,1.96421725
3224,0.00,1.96242275
4364,Get You (feat. Kali Uchis),1.96172175
2501,SWITCH IT UP | ZWITCH 1T UP,1.96148525
4104,Murder of the Universe,1.9608125
5395,Jive,1.9605465
5901,I Hate U,1.9605385
928,Freeee (Ghost Town Pt. 2),1.96045525
4738,Gardenia,1.96022825
1170,Body and Shadow - Morning,1.959926694
2615,Right Now (feat. Pi'erre Bourne),1.95914725
4250,without a saint,1.9563555576
474,"Another Man's Woman - Live At Royal Albert Hall, London/1997",1.95526975
1450,Paradise,1.953903
844,King,1.9537752
2090,Never Had The Balls,1.95271975
2288,introduction,1.952717262
562,A Passage To Bangkok,1.952561
1723,"BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)",1.95168457
5253,Good Day,1.9506516
4317,Location,1.94977225
4810,I Wanna Know,1.9495750000000005
492,Tattoo Vampire,1.94939425
2692,Tints (feat. Kendrick Lamar),1.9492305158
140,The Great Gig in the Sky,1.9488520000000005
4871,man made,1.948005
5396,Mulher do Futuro Só Compra Online,1.9479489
136,Standin' in the Rain,1.94676875
3348,1985,1.946465
4614,family ties (with Kendrick Lamar),1.94607625
4868,crash the party,1.94589775
1575,Help Me Stranger,1.9450972500000003
2669,Poetic Justice,1.94476125
2131,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",1.9443542700000005
2389,Family Matters (feat. Arin Ray),1.9442905
5835,Big Stunna (feat. Birdman),1.944162
3035,I Am,1.943885223
3730,Prom,1.943308
299,In the Hall of the Mountain King,1.9424555
2592,Emenius Sleepus,1.9424342
3567,My Sweetheart,1.94187725
4662,INDUSTRY BABY (feat. Jack Harlow),1.94094718
4164,Calling My Phone,1.940582
694,Crossroads,1.939909
4298,The Last Agni Kai,1.9398115
4948,evanescent,1.9392735
93,Gotta Get Up - Remastered,1.93916975
2668,The Art of Peer Pressure,1.93770975
1660,LOVE AGAIN,1.9372755
1369,P.A.T. FEAT. PLAYTHATBOIZAY,1.9357075
618,Come Together - Remastered 2015,1.9353595
1956,Broken Record,1.9346615
546,Mother,1.9340477
139,Time,1.93379575
4411,i n t e r l u d e,1.9337855
3520,New Tank,1.9336669100000003
1903,Cary Me Back,1.9334447500000005
410,Crawl out from the Fall Out,1.93320325
2007,Pearls,1.93284125
2101,Water,1.93252754
1774,The Sailor,1.9323168709999996
4462,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),1.929584
5480,Brion Gyson With a Cool Hat on,1.9292865
1364,AUTOMATIC,1.92914259
721,Down Home Town,1.92723275
2420,Gorgeous,1.92682675
3850,Mars For The Rich,1.9267655
115,Offend In Every Way,1.9250772140000003
2107,If You Could Read My Mind,1.924939446
2277,Ni**as In Paris,1.9233535
926,Fire,1.9230772971
5349,Breeze Out,1.9227645357000005
2138,broken record,1.92269405
215,You Don't Understand Me,1.9223167
5642,Another One,1.92188745
1093,Epilogue,1.92061675
4884,thought i was playing,1.91997178
2386,Grandma's House - Skit,1.919964937
1568,Awnaw - All Hooks up Version,1.9197745
1261,The Final Cut,1.91971275
2280,Lights On (feat. Ryan Beatty & Santigold),1.919691
409,Unwrap the Fiend Pt. 2,1.9192685000000005
570,Mister Kingdom,1.918049
2328,Nights,1.9177435115
5324,The Smell Of Death,1.91760725
4125,asmr,1.9171647499999995
1798,M.R.,1.91668375
5500,Mary et Jeff,1.9166635
3738,Pretty Little Birds (feat. Isaiah Rashad),1.91479065
3089,I Want More,1.914631488
4333,Outro,1.91321699
5299,STATS,1.9127645357
937,Summer Knights,1.912640906
3582,Buffalo Soldier,1.9121214999999996
5107,Bad Ting,1.9111454
2543,you should see me in a crown,1.90934625
2665,Sherane a.k.a Master Splinter’s Daughter,1.90914725
4265,sunny,1.90797725
2370,It’s A We Thing,1.90760247
5550,Letter from Yokosuka,1.9066635
4624,drivers license,1.905678392
2308,IT'S ALL FADING TO BLACK,1.90543445
4131,4L,1.905240459
581,Livin' Thing - 2012 Version,1.90487635
5883,SOS,1.904162
1958,Dumpster Girl,1.90413325
1492,Secret For The Mad,1.90398336
1003,More Blues,1.903717
1101,Bonnie Be Good,1.90349825
4451,Ya Love,1.90248725
3229,24.19,1.90153729
978,Even In The Quietest Moments,1.90045525
4969,Cry For Me,1.89964125
5290,Miss Charlotte,1.89955425
4829,Duel Of The Iron Mic,1.89880125
1776,Yellow (feat. Bekon),1.89855566
536,Memory of a Free Festival - 2015 Remaster,1.897876
2706,I Wonder,1.8975787000000004
369,E-Pro,1.8973635
1849,"Puke (feat. Nyck Caution, Erick The Architect, Meechy Darko & AKTHESAVIOR)",1.8970055
547,Empty Spaces,1.895863
5217,Mirror,1.89547939
4532,BodyPartz,1.895377
2425,Devil In A New Dress,1.8952605
2774,The Space Program,1.894681935
4747,Whitewater / Lick Doo - Hidden Track,1.8944085
3880,Daddy's Song,1.89359781
5238,Dreams (B-Side),1.89332675
571,City Lights - Previously Unreleased,1.89325981
2073,water damage,1.89227804
1448,Happiness,1.8914857656
3636,Holidays in the Sun,1.8912411950000003
4936,Hi-De-Ho,1.890301504
5326,Zatoichi,1.890209203
1754,Cousin Mary - Mono,1.889506
5567,Thank you (feat. Apani B),1.889364
400,Cadaver Dog,1.88860075
1109,Marbled,1.88736975
957,Vampire Money,1.88651275
4232,bee,1.88501325
1001,Main Theme,1.8840015
3736,Wavy (Interlude) (feat. James Fauntleroy),1.883684
3623,We Are!,1.8827002500000003
1384,I Guess I Should Go To Sleep,1.8823417667
3680,Come Down,1.88120875
583,Strangers to Ourselves,1.88119325
3787,The World Has Turned And Left Me Here,1.879259267
1823,Face Stabber,1.87848875
1494,Juliet,1.8781935
