,name,score
3905,We Luv Deez Hoez (feat. Backbone & Big Gipp),49312.15427325651
3906,Humble Mumble (feat. Erykah Badu),4157.659990004726
3907,Drinkin' Again (Interlude),15035.733153664754
3908,?,39467.776149121506
3909,Red Velvet,3273.098388293897
3910,Cruisin' In The ATL (Interlude),47717.42921278299
3911,"Gangsta Sh*t (feat. Slimm Calhoun, C-Bone & T-Mo)",44907.99170925052
3912,Toilet Tisha,41998.98309587231
3913,Slum Beautiful (feat. Cee-Lo),4591.9708661973045
3914,Pre-Nump (Interlude),69731.4307902476
3915,Stankonia (Stanklove) (feat. Big Rube & Sleepy Brown),46209.562121725125
3916,HEAT,27313.92862325754
3917,STAR,47184.3856279094
3918,BOYS,10582.031949516362
3919,2PAC,3245.447177416159
3920,SKIT 1,46739.04864315384
3921,FAKE,33209.32376176333
3922,BANK,2629.613805084271
3923,SKIT 2,34386.87582514706
3924,TRIP,36199.43571064608
3925,SWIM,26823.30126516673
3926,BUMP,33116.0149172167
3927,CASH,6616.426771348133
3928,SKIT 3,50047.25198607478
3929,MILK,43939.796808012215
3930,FACE,26195.249147106864
3931,WASTE,79412.77624114265
3932,Rattlesnake,55532.602640642086
3933,Melting,73608.47998372605
3934,Open Water,48325.80281619673
3935,Sleep Drifter,36411.84369725158
3936,Billabong Valley,31234.0689472971
3937,Anoxia,32926.01186642781
3938,Doom City,43338.038004043905
3939,Nuclear Fusion,26151.30566045292
3940,Flying Microtonal Banana,35737.65339920339
3941,Sense,23122.347894070237
3942,Bone,28996.876155905786
3943,Dirt,27060.64553269956
3944,Paper Mâché Dream Balloon,26945.276848587695
3945,Trapdoor,27813.891744533787
3946,Cold Cadaver,45670.24208141857
3947,The Bitter Boogie,24705.88017394413
3948,N.G.R.I (Bloodstain),40234.60022031595
3949,Time = Fate,12305.351082343956
3950,Time = $$$,43844.787453863326
3951,Most Of What I Like,51612.63339052372
3952,Paper Mâché,42216.143549321
3953,Let It Happen,2537.9940882438814
3954,Nangs,42492.15693718394
3955,The Moment,49312.155941951096
3956,Yes I'm Changing,4157.665274204274
3957,Eventually,15035.734613772525
3958,Gossip,39467.77927792387
3959,The Less I Know The Better,3273.1024209724997
3960,Past Life,47717.43115959335
3961,Disciples,44907.993586531935
3962,'Cause I'm A Man,41998.9847645669
3963,Reality In Motion,4591.975316049556
3964,Love/Paranoia,69731.43384952102
3965,"New Person, Same Old Mistakes",46209.55878433594
3966,The River,27313.92514681047
3967,Infinite Rise,47184.3827772228
3968,God is in the Rhythm,10582.02937694553
3969,Lonely Steel Sheet Flyer,3245.4471078872175
3970,SugarCrash!,46739.05031184843
3971,"Gravity (feat. Tyler, The Creator)",33209.32348364756
3972,K.G.L.W.,2629.6167252998107
3973,Automation,34386.87596420494
3974,Minimum Brain Size,36199.43564111714
3975,Straws In The Wind,26823.300917522025
3976,Some Of Us,33116.01477815882
3977,Ontology,6616.427744753313
3978,Intrasport,50047.251499372185
3979,Oddlife,43939.79548696233
3980,Honey,26195.247826056977
3981,The Hungry Wolf Of Fate,79412.77638020054
3982,"If Not Now, Then When?",55532.60340546044
3983,O.N.E.,73608.4804008997
3984,Pleura,48325.803024783556
3985,Supreme Ascendancy,36411.84376678052
3986,Static Electricity,31234.06908635498
3987,East West Link,32926.011935956754
3988,Ataraxia,43338.03779545708
3989,See Me,26151.306077626567
3990,K.G.L.W.,35737.65312108762
3991,2000 Light Years Away,23122.347824541295
3992,One for the Razorbacks,28996.87664260838
3993,Welcome to Paradise,27060.645949873207
3994,Christie Rd.,26945.276779058753
3995,Private Ale,27813.89181406273
3996,Dominated Love Slave,45670.242359534335
3997,One of My Lies,24705.880521588835
3998,80,30626.895487765352
3999,Android,37289.449807126526
4000,No One Knows,27596.73941707021
4001,Who Wrote Holden Caulfield?,25522.40804221484
4002,Words I Might Have Ate,16980.955436656204
4003,Sweet Children,20695.309538659396
4004,Best Thing in Town,21740.36348809011
4005,Strangeland,23708.322782036033
4006,My Generation,52897.40611638604
4007,It's a Raggy Waltz,54526.05710626734
4008,Bluette,29100.874579675256
4009,Charles Matthew Hallelujah,47113.47308885768
4010,Far More Blue,40653.13136952998
4011,Far More Drums,39766.36202038723
4012,Maori Blues,20335.650118254707
4013,Unsquare Dance,25063.1615429076
4014,Bru's Boogie Woogie,66989.85754356759
4015,Blue Shadows in the Street,35706.088985880895
4016,Slow and Easy (a.k.a. Lawless Mike),67430.95614696431
4017,It's a Raggy Waltz - Live at Carnegie Hall,51139.808548921574
4018,Fishing For Fishies,47828.21320335903
4019,Boogieman Sam,44950.91679708824
4020,The Bird Song,31114.13115681031
4021,Plastic Boogie,50372.98147884091
4022,The Cruel Millennial,37465.88801327372
4023,Real's Not Real,40696.05502055433
4024,This Thing,55014.65659111203
4025,Acarine,69220.0972614202
4026,Cyboogie,33109.229616964825
4027,So.Incredible.pkg [Robert Glasper Version Feat. Smino],24362.66831710757
4028,Track07 [Georgia Anne Muldrow Version Feat. Arlo Parks],29521.09956293618
4029,'Cosmic'.4a [The Alchemist Version Feat. Joey BadA$$],28990.426016699592
4030,Take_it_Back_v2 - Charlie Heat Version,27773.34497390764
4031,Pyro [Sango Leak Feat. Kenny Mason],21119.096384360797
4032,Lay_Up.m4a - Jay Versace Version,24423.742830856125
4033,DIET_1.5 [Feat. Benny The Butcher],31842.27752748689
4034,Take_it_Back_v2 - GODMODE 950 Version,36235.907976097405
4035,I'm In Your Mind,30242.453612576803
4036,I'm Not In Your Mind,32367.171262030857
4037,Cellophane,29151.08466055281
4038,I'm In Your Mind Fuzz,42531.51706156076
4039,Empty,34572.81214462267
4040,Hot Water,72250.07444426972
4041,Am I In Heaven?,29615.088599365852
4042,Slow Jam 1,37167.803234023275
4043,Satan Speeds Up,84014.23128719334
4044,Her And I (Slow Jam 2),54969.360040145955
4045,One More Year,33032.38536491935
4046,Instant Destiny,40343.1809789301
4047,Borderline,62103.89500607027
4048,Posthumous Forgiveness,30626.897712691476
4049,Breathe Deeper,37289.45112817641
4050,Tomorrow's Dust,27596.740599062214
4051,On Track,25522.41047572779
4052,Lost In Yesterday,16980.958148284917
4053,Is It True,20695.311415940814
4054,It Might Be Time,21740.365226313646
4055,Glimmer,23708.325702251575
4056,One More Hour,52897.407437435926
4057,Nimbasa CORE (twzzl Remix),54526.05641097793
4058,Dream Awake,29100.876526485616
4059,Be Above It,47113.47420132074
4060,Endors Toi,40653.13345539823
4061,Apocalypse Dreams,39766.36473201594
4062,Mind Mischief,20335.650048725765
4063,Music To Walk Home By,25063.163211602194
4064,Why Won't They Talk To Me?,66989.86102001465
4065,Feels Like We Only Go Backwards,35706.09121080702
4066,Keep On Lying,67430.95997105609
4067,Elephant,51139.811747252876
4068,She Just Won't Believe Me,47828.21661027716
4069,Nothing That Has Happened So Far Has Been Anything We Could Control,44950.9199258906
4070,Sun's Coming Up,31114.133451265374
4071,30000 Megatons,50372.985094345866
4072,Sweep Me Off My Feet,37465.891767836554
4073,Paint Me Silver,40696.05766265411
4074,Colder Than Ice,55014.65839886451
4075,Edge Of The World Pt. 1,69220.09893011481
4076,A/B,33109.22899120435
4077,Zen Automaton,24362.66783040498
4078,All I Want For Xmas (Is A Tascam 388),29521.0994238783
4079,Edge Of The World Pt. 2,28990.426572931123
4080,The Weather,27773.34483484976
4081,Fire In The Water - Bonus Track,21119.099443634223
4082,Maneater,24423.74171839306
4083,Dad Battle,31842.27801418948
4084,A New World,36235.91034008141
4085,Altered Beast I,30242.455767973985
4086,Alter Me I,32367.173556485923
4087,Altered Beast II,29151.086815949995
4088,Alter Me II,42531.51928648688
4089,Altered Beast III,34572.81423049092
4090,Alter Me III,72250.07666919584
4091,Altered Beast IV,29615.090615705154
4092,Life / Death,37167.803234023275
4093,Some Context,84014.23344259051
4094,The Reticent Raconteur,54969.358580038184
4095,The Lord of Lightning,33032.38362669581
4096,The Balrog,40343.1772938962
4097,The Floating Fire,62103.8927116152
4098,The Acrid Corpse,9353.418293634668
4099,Welcome to an Altered Future,28270.768276085204
4100,Digital Black,24056.62079483592
4101,"Han-Tyumi, The Confused Cyborg",5166.414704639764
4102,Soy-Protein Munt Machine,23583.800204993124
4103,Vomit Coffin,42354.061244480596
4104,Murder of the Universe,46027.692554306625
4105,Numb,40573.901201589855
4106,FaceTime,27526.50547554512
4107,Bad Business,53268.429192281554
4108,Whole Lot,49583.596281930244
4109,Close My Eyes,36961.511701679774
4110,Special,28686.92330872423
4111,Baby Girl,44690.84146992042
4112,Thug Life,39746.00765108944
4113,Famous,25011.24989206796
4114,Dead People,73219.46825777038
4115,7 Min Freestyle,36208.2589954722
4116,Money Convo,37214.802771085444
4117,Nothin New,30155.260602964252
4118,break da law,35896.27325294367
4119,a&t,23281.656284585228
4120,out for the night,28401.39719083802
4121,gun smoke,25219.749967403026
4122,1.5,35929.69394423839
4123,all my friends,34838.32561323527
4124,can't leave without it,29131.58527992759
4125,asmr,33090.06626948388
4126,ball w/o you,41131.721577026416
4127,good day,32464.55879959119
4128,pad lock,39535.64053783478
4129,monster,33049.852178293404
4130,letter 2 my momma,48921.445024277455
4131,4L,28220.385813316763
4132,Yacht Club (feat. Juice WRLD),35000.34426858642
4133,This Could Be Us,43717.557543729235
4134,Best I Ever Had,25708.858733218432
4135,Who You Foolin,40852.13677474194
4136,All Along the Watchtower,34403.164087107965
4137,Fishin' in the Dark,38395.58107114744
4138,10AM/Save The World (feat. Gucci Mane),28177.972538158498
4139,Overdue (with Travis Scott),28560.3607432462
4140,Don't Come Out The House (with 21 Savage),35952.60074944348
4141,Dreamcatcher (feat. Swae Lee & Travis Scott),34484.60064812895
4142,Space Cadet (feat. Gunna),31276.995248281626
4143,Up To Something (feat. Travis Scott & Young Thug),13651.371757073906
4144,Only 1 (Interlude) (with Travis Scott),35086.184915647835
4145,Lesbian (feat. Gunna & Young Thug),39060.615619528355
4146,Borrowed Love (feat. Swae Lee & WizKid),37090.44908267695
4147,"Only You (feat. WizKid, Offset & J Balvin)",44978.061976583995
4148,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",9353.4208662055
4149,No Complaints (feat. Offset & Drake) (Bonus),28270.768901845677
4150,10AM/Save The World - Instrumental,24056.621698712155
4151,Overdue - Instrumental,5166.415538987061
4152,Don't Come Out The House - Instrumental,23583.800691695717
4153,Dreamcatcher - Instrumental,42354.06207882789
4154,Space Cadet - Instrumental,46027.6951964064
4155,10 Freaky Girls - Instrumental,40573.90377416069
4156,Up To Something - Instrumental,27526.508048115953
4157,Only 1 (Interlude) - Instrumental,53268.431695323445
4158,Lesbian - Instrumental,49583.59871544319
4159,Borrowed Love - Instrumental,36961.51413519272
4160,Only You - Instrumental,28686.92581176612
4161,No More - Instrumental,44690.844042491255
4162,No Complaints (Instrumental) (Bonus),39746.010154131334
4163,Epilogue,25011.255384854332
4164,Calling My Phone,73219.47159515957
4165,BUZZCUT (feat. Danny Brown),36208.262332861384
4166,CHAIN ON (feat. JPEGMAFIA),37214.80596941675
4167,COUNT ON ME,30155.26039437743
4168,BANKROLL (feat. A$AP Rocky & A$AP Ferg),35896.272488125316
4169,THE LIGHT,23281.655033064282
4170,WINDOWS (feat. SoGone SoFlexy),28401.39628696178
4171,I'LL TAKE YOU ON (feat. Charlie Wilson),25219.74836823737
4172,OLD NEWS (feat. Baird),35929.692831775326
4173,WHAT'S THE OCCASION?,34838.32345783809
4174,WHEN I BALL,29131.58423699347
4175,DON'T SHOOT UP THE PARTY,33090.0629320947
4176,DEAR LORD,41131.720881737
4177,THE LIGHT PT. II,32464.55685278083
4178,FRIENDZONE,39535.64144171102
4179,Funny Thing,33049.85377745906
4180,Babydoll,48921.44432898804
4181,Slatty (feat. Yak Gotti & Lil Duke),28220.385604729938
4182,Ski,35000.342947536534
4183,Diamonds Dancing (feat. Travis Scott),43717.55719608453
4184,Solid (feat. Drake),25708.858316044785
4185,Came and Saw (feat. Rowdy Rebel),40852.135036518404
4186,Paid the Fine (feat. Lil Baby & YTB Trench),34403.163461347496
4187,Proud of You (feat. Lil Uzi Vert & Yung Kayo),38395.58044538697
4188,Real (feat. Unfoonk),28177.97010464555
4189,I Like (feat. Karlae & Coi Leray),28560.3587269069
4190,"Warrior (feat. T-Shyne, Lil Keed & Big Sean)",35952.59928933571
4191,Pots N Pans (feat. Lil Duke & NAV),34484.59814508706
4192,WokStar (feat. Strick & Skepta),31276.994274876448
4193,Superstar (feat. Future),13651.370575081903
4194,Came Out (feat. Lil Keed),35086.18366412689
4195,"Really Be Slime (feat. YNW Melly, Bslime & FN DaDealer)",39060.61478518106
4196,Take It To Trial (feat. Yak Gotti),37090.448387387536
4197,Trance (feat. Karlae & Yung Bleu),44978.06037741834
4198,GFU (feat. Yung Kayo),33973.26898023218
4199,Moon Man (feat. Strick & Kid Cudi),40924.57873403584
4200,Como Te Llama (feat. HiDoraah),15727.908239940742
4201,Reckless (feat. Dolly White),38409.153654302434
4202,That Go! (feat. T-Shyne),39291.34386855607
4203,My City Remix (feat. YTB Trench),18662.0336902919
4204,Yung Hustla (2K),31142.970779767387
4205,ザ・ワード II,20070.14505842897
4206,i'm closing my eyes,25611.81180109868
4207,lovesick,23615.521232463914
4208,bird,12243.43042710062
4209,fresh air,17296.67967332596
4210,drowsy,24059.67003323563
4211,heatwave,33731.17233671581
4212,letting go,24008.608129042797
4213,gazebo,26974.62585474224
4214,lookin up,22421.34520975713
4215,im in space,32252.82764851627
4216,take me there,8143.294364977213
4217,basement,25946.713174328353
4218,upswingin,30282.833208022595
4219,i dont wanna,16825.045017412664
4220,gogo,24496.528145027853
4221,moment's notice,22753.349742344333
4222,faded,23269.263760866375
4223,moonglow,36818.83178265559
4224,going home,29315.816435087567
4225,just friends,23049.223381164073
4226,food court,11197.017189998398
4227,swell,21885.07402583361
4228,lean back,16938.035251868692
4229,tunnel vision,17385.409857660594
4230,whirl,32316.956856420642
4231,"sorry, i like you too",31501.610904867077
4232,bee,22873.464137246072
4233,espresso.,16061.608667755672
4234,for her,22990.527616366995
4235,sweetly,22286.813679859064
4236,snooze.,11124.2410609148
4237,ficus,28106.376605476384
4238,Game over,29406.241309974906
4239,a warm home,27378.225102619643
4240,i'd rather wait,23950.75200914224
4241,only lips,22570.975529152274
4242,euphoria,29611.85823466194
4243,moving cars,23266.546712048006
4244,oakpark,30989.779042115362
4245,the happiness of seeing someone again,23144.059192104673
4246,puppy love,20358.214712414705
4247,always something beautiful,17244.59816450437
4248,park birds,33973.26703342181
4249,whenever the train is late,40924.57734345701
4250,without a saint,15727.906849361912
4251,walk around,38409.15101220266
4252,lost and found,39291.342060803596
4253,plants and seeds,18662.030978663188
4254,"rest, in peace",31142.96792908079
4255,"from here, to you",20070.14450219744
4256,Sunrise,25611.81138392503
4257,Oregon Coast,23615.52192775333
4258,And Then I Met You,12243.430983332151
4259,Waiting For The Train,17296.680229557496
4260,Snowfall,24059.670241822456
4261,On My Own,33731.1719890711
4262,Dilusional,24008.608337629623
4263,Blossom,26974.62731485001
4264,Chiyo,22421.3446535256
4265,sunny,32252.826814168973
4266,bossa uh,8143.294156390389
4267,driveby,25946.712965741528
4268,have you heard,30282.83299943577
4269,ivy league,16825.044739296896
4270,pots and pans,24496.527866912085
4271,runaway,22753.349533757508
4272,for what,23269.263413221666
4273,turtleneck,36818.831295952994
4274,blue in green,29315.81560074027
4275,love,23049.222894461484
4276,doves,11197.01732905628
4277,missing you,21885.07402583361
4278,bliss,16938.03552998446
4279,goodmorning,17385.41062247895
4280,stay with me,32316.954075262984
4281,uneasy,31501.609236172484
4282,warm,22873.46406771713
4283,over,16061.608667755672
4284,romance,22990.526782019697
4285,healing,22286.813610330126
4286,dry rain,11124.24203431998
4287,Chilling in a Quiet Park Outside the City,28106.379734278747
4288,Leave Em Alone,29406.245898885038
4289,Mo Bamba,27378.228718124596
4290,Sauce It Up,23950.755207473547
4291,Lift Yourself,22570.977615020518
4292,Avatar: the Last Airbender,29611.859555711828
4293,Agni Kai,23266.54796356895
4294,Peace,30989.777651536533
4295,Service and Sacrifice,23144.060791270324
4296,Ocean Spirit,20358.216311580356
4297,The Avatar's Love,17244.598512149074
4298,The Last Agni Kai,16918.861526608307
4299,Greatest Change,17417.807589669024
4300,Leaves from the Vine,18887.33005637597
4301,The Legend of Korra,18402.467863820133
4302,Red Lotus,4797.755562496777
4303,The Legend of Korra Main Title,5209.503347304618
4304,The Legend of Korra End Credits,13289.33819050469
4305,Prologue,20883.44866473459
4306,hush hush,15834.114095234721
4307,cat's meow,24885.02369617787
4308,sidewalk safari,19340.303623984313
4309,bad weather,27738.05477014495
4310,skylight,26908.292865172807
4311,Cable Car,23953.98267404259
4312,Mexico,26930.51663906703
4313,Grown,24462.93210500835
4314,Language,28076.686329579108
4315,Trip,38374.70958871925
4316,Good,35305.37121673319
4317,Location,37662.677442333836
4318,With U,25056.20518578849
4319,Along for the Ride,28073.63300053918
4320,Get It (feat. Tay-K),22620.17644647366
4321,Nicotine,36493.95963464615
4322,Show Me How,44741.39767757228
4323,Carré bleu,2046.3385816732161
4324,Intro,17060.518635411205
4325,Bebop,14770.227944584669
4326,Shootouts,9171.716187089782
4327,(Love Is) Just a Game,8408.282977543888
4328,No1 Left,7899.332606528813
4329,Untitled 2,11716.491179483215
4330,1 for Tuamie,27748.572904135708
4331,Wind,17314.995536258128
4332,When Ur Gone,10953.060179985185
4333,Outro,34513.94449654377
4334,Without You - Bonus Track,17347.907502439215
4335,sunrise,15206.573379327774
4336,jani,16426.026342486002
4337,forest,11917.017750878413
4338,serene,12131.967498471717
4339,wallflowers,12112.118021798826
4340,tequila,17922.01343268974
4341,lullabies,17813.435543669133
4342,homeward,10411.533576467675
4343,thank you - outro,18661.698052507043
4344,palmera,24090.54739861751
4345,inni,17983.087465053974
4346,cherry blossom,20697.514935306408
4347,cottage,19340.302561427656
4348,morning,16918.859023566416
4349,elta,17417.80606003231
4350,come down,18887.32748380514
4351,palace,18402.466751357068
4352,haven,4797.755492967836
4353,peace,5209.500774733786
4354,garden,13289.336591339037
4355,dove,20883.44866473459
4356,ether,15834.114095234721
4357,suite,24885.024600054105
4358,sundown,19340.303623984313
4359,whisper,27738.05477014495
4360,laidback,26908.291266007152
4361,meditieren,23953.981561579527
4362,reflection,26930.51663906703
4363,Rocket Man - Remastered,24462.937667323662
4364,Get You (feat. Kali Uchis),28076.691891894425
4365,Best Part (feat. H.E.R.),38374.714038571496
4366,Hold Me Down,35305.37497129603
4367,Neu Roses (Transgressor's Song),37662.682031243974
4368,Loose,25056.209566111804
4369,We Find Love,28073.633278654946
4370,Blessed,22620.177697994604
4371,Take Me Away (feat. Syd),36493.95803548049
4372,Transform (feat. Charlotte Day Wilson),44741.39851191958
4373,Freudian,2046.3424057649943
4374,GUMMY,17060.521138453096
4375,QUEER,14770.231073387033
4376,JELLO,9171.71903777638
4377,TEETH,8408.286245404135
4378,SWAMP,7899.334970512821
4379,SCENE,11716.49479498817
4380,TOKYO,27748.575685293363
4381,JESUS,17314.998386944724
4382,CHICK,10953.06337831649
4383,JUNKY,34513.94526136213
4384,SCENE 2,17347.90972736534
4385,FIGHT,15206.576369072256
4386,GAMBA,16426.0291931726
4387,SUNNY,11917.021922614898
4388,SUMMER,12131.969792926784
4389,BALD!,12112.118925675064
4390,COVERED IN MONEY!,17922.01433656598
4391,BODYGUARD!,17813.43769906632
4392,BALD! REMIX,10411.53531469121
4393,CUTIE PIE!,18661.699095441163
4394,THE BENDS! - OG MIX,24090.54892825422
4395,ROUGH 7,17983.08822987233
4396,living single,20697.516673529943
4397,SUPER TUESDAY!,19340.306455048372
4398,THE ELECTRIC EXPERIENCE,23069.5841984335
4399,HURTWORLD '99,20574.85694787262
4400,YELLOW PISS,24513.15604220014
4401,BUAKAW,15349.251266719582
4402,YAKUZA,19338.778505924383
4403,CRANK,14121.3144074694
4404,YOU CAN SMD,17267.844815612993
4405,ALL KILLER NO FILLER,13340.909300973808
4406,SUPER SOAKA,24276.831218813346
4407,PROSTHETIC LEGS,28624.82851014523
4408,NEVER LEFT,38175.028298188416
4409,durag activity (with Travis Scott),43458.50023979682
4410,Dark Knight Dummo (Feat. Travis Scott),22294.44366099759
4411,i n t e r l u d e,4150.026808866542
4412,Up (Intro),21440.249448859795
4413,Up,8282.063443144343
4414,Cup,32777.56289151564
4415,Down,33243.764737212005
4416,Up - Reprise,36917.74493503543
4417,What You Need,46009.54981531938
4418,Main Theme (From the Europa Universalis IV Soundtrack),13435.910265601295
4419,King's Court (From the Europa Universalis IV Soundtrack),39734.63641398773
4420,Staying In,62550.92057240405
4421,Crawling Kingsnake,44729.18219492202
4422,Louise,42160.3172326307
4423,Poor Boy a Long Way From Home,58409.21450844038
4424,Stay All Night,38845.664562678285
4425,Going Down South,38689.75234504138
4426,Coal Black Mattie,51119.28205004257
4427,Do the Romp,60568.038580575834
4428,"Sad Days, Lonely Nights",57159.729292875774
4429,Walk with Me,38576.59536884809
4430,Mellow Peaches,60299.98130618565
4431,Come on and Go with Me,39367.51006133997
4432,Crawling Kingsnake - Edit,30334.918631630935
4433,telepatía // acoustic,34427.93311442872
4434,Brittle Bones Nicky,37941.75867425259
4435,Brittle Bones Nicky 2,28664.3607500859
4436,Idea of Her,46046.87062473425
4437,Ur Gonna Wish U Believed Me,31745.572886257414
4438,Paul,18394.832443150743
4439,I Want to Meet Ur Dog,46678.99062080991
4440,Let Me Feel Low (feat. Miloe),40772.908515650735
4441,Guilty,40316.37421866821
4442,Sharpener,46672.37895380979
4443,Yours,40831.78087530229
4444,Shanghai,41471.87446476023
4445,Dreams,39175.978348099234
4446,Blue Morpho,53462.85595957482
4447,Interior People,65847.42282876854
4448,Catching Smoke,23069.583085970433
4449,2.02 Killer Year,20574.85548776485
4450,Black Hot Soup,24513.155138323902
4451,Ya Love,15349.25064095911
4452,Butterfly 3000,19338.779062155914
4453,The Two of Us,14121.31538087458
4454,Hot N*gga,17267.84474608405
4455,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",13340.90645028721
4456,Faneto,24276.831775044877
4457,Clear - Shawn Wasabi Remix,28624.826771921693
4458,Clear,38175.030036411954
4459,SIR BAUDELAIRE (feat. DJ Drama),43458.50030932576
4460,CORSO,22294.447832734077
4461,LEMONHEAD (feat. 42 Dugg),4150.032023537148
4462,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),21440.250978496508
4463,LUMBERJACK,8282.06678053353
4464,HOT WIND BLOWS (feat. Lil Wayne),32777.56504691282
4465,MASSA,33243.76647543554
4466,RUNITUP (feat. Teezo Touchdown),36917.7452131512
4467,MANIFESTO (feat. Domo Genesis),46009.55315270856
4468,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),13435.91249052742
4469,MOMMA TALK,39734.640655253155
4470,RISE! (feat. DAISY WORLD),62550.92154580924
4471,BLESSED,44729.18428079026
4472,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),42160.31855368059
4473,WILSHIRE,58409.216038077095
4474,SAFARI,38845.66497985193
4475,ART OF WAR (feat. Denzel Curry & Rico Nasty),38689.75491761221
4476,Motley Crew,51119.28552648964
4477,STAY (with Justin Bieber),60568.03677282336
4478,Toast,57159.7295014626
4479,Japanese Trees,38576.595646963855
4480,Abandoned 2,60299.98026325153
4481,Me Myself and Dollar Hell,39367.512703439745
4482,Stay With Me,30334.91932692035
4483,I DON'T KNOW,34427.934991710135
4484,Wake Up And Smell The Coffee,37941.76395845214
4485,Hollywood's Bleeding,28664.361932077903
4486,Saint-Tropez,46046.872293428845
4487,Enemies (feat. DaBaby),31745.57413777836
4488,Allergic,18394.834111845335
4489,A Thousand Bad Times,46678.9927762071
4490,Die For Me (feat. Future & Halsey),40772.90976717168
4491,On The Road (feat. Meek Mill & Lil Baby),40316.37616547856
4492,Take What You Want (feat. Ozzy Osbourne & Travis Scott),46672.380483446505
4493,I'm Gonna Be,40831.781779178535
4494,Staring At The Sun (feat. SZA),41471.87710686
4495,Sunflower - Spider-Man: Into the Spider-Verse,39175.979460562296
4496,Internet,53462.858114972005
4497,Goodbyes (feat. Young Thug),65847.4239412316
4498,Myself,23990.96458405644
4499,I Know,25370.91222102846
4500,Wow.,35400.71978846274
4501,Kiss Me More (feat. SZA),23130.831142101702
4502,Body Language - Intro,41372.116334807324
4503,Miami (feat. BIA),30146.606422951012
4504,Just A Stranger (feat. Steve Lacy),36811.5422027262
4505,Flight 22,31585.93191573916
4506,Your Teeth In My Neck,34658.150878050226
4507,Tyrant (feat. Jorja Smith),33846.541287472435
4508,Dead To Me,34397.736169022006
4509,Nuestro Planeta (feat. Reykon),34100.003124472525
4510,In My Dreams,19216.46059979591
4511,Gotta Get Up - Interlude,32297.449533902945
4512,Tomorrow,27119.169622792924
4513,Coming Home - Interlude,31426.11840826839
4514,Feel Like A Fool,29240.668491755616
4515,Killer,21808.56890878551
4516,Behind These Closed Doors,15519.913431801033
4517,Find My Way Home,17793.415477448434
4518,(Look Out) She's America,30272.999418177937
4519,Mighty Fine,22597.271500568037
4520,Magic,22730.278659848853
4521,BirdBrainz,24387.77518894774
4522,"La, La, La",18453.699942990475
4523,Here If You're Going My Way,22858.875495447355
4524,Show Your Love,24245.9551941517
4525,Scarlet Fire,20124.429725660095
4526,Stay,22225.055955018583
4527,Suddenly,20815.767479505095
4528,Lagos 2030 A.D.,24409.8314124722
4529,"Ever Felt, Pt. 1",26268.704191224926
4530,We Made It,29877.199018871168
4531,Sunkissed - again&again Remix,13424.38495507771
4532,BodyPartz,16839.30039479442
4533,BodyPartz - Slowed,32874.43537490827
4534,Discord,14607.02220778569
4535,highways!,20337.17357876524
4536,foreign,27982.186515049405
4537,The Game,38837.01373692604
4538,Amoeba,35696.59066419272
4539,Takarabako,36628.14628914284
4540,Somebody,30928.86828823957
4541,Extra Life,22939.124751678886
4542,Good Luck,26495.535324080218
4543,Critical,19130.274558827678
4544,Bag,31264.438978873884
4545,Flower Baby,21630.601167353816
4546,Rockstar (Solo Version),24849.058836629163
4547,Reason,26908.294742454225
4548,Cable Car,23990.96208101455
4549,Wasted,25370.90832740774
4550,Oh Baby,35400.71700730508
4551,Mexico,23130.829403878164
4552,Close To You,41372.11466611273
4553,Circle,30146.60329414865
4554,"The Name of My First Album is ""Cult Classic""",36811.541994139385
4555,Buff Baby,31585.92920411044
4556,Darlin',34658.14997417399
4557,The Blue,33846.53795008325
4558,The Fun,34397.73735101401
4559,HOT DEMON B!TCHES NEAR U ! ! !,34100.00222059628
4560,Not Worth It,19216.457470993544
4561,A New High,32297.45078542389
4562,Champagne Poetry,27119.170804784928
4563,Papi’s Home,31426.119937905103
4564,Girls Want Girls (with Lil Baby),29240.66918704503
4565,In The Bible (with Lil Durk & Giveon),21808.57182900105
4566,Love All (with JAY-Z),15519.917812124342
4567,Fair Trade (with Travis Scott),17793.419996829623
4568,Way 2 Sexy (with Future & Young Thug),30273.003242269715
4569,TSU,22597.275255130873
4570,N 2 Deep,22730.281997238042
4571,Pipe Down,24387.779360684224
4572,Yebba’s Heartbreak,18453.70404519802
4573,No Friends In The Industry,22858.880014828548
4574,Knife Talk (with 21 Savage ft. Project Pat),24245.95672378841
4575,7am On Bridle Path,20124.433271636106
4576,Race My Mind,22225.060057226125
4577,Fountains (with Tems),20815.77172077052
4578,Get Along Better,24409.834332687737
4579,You Only Live Twice (with Lil Wayne & Rick Ross),26268.707250498348
4580,IMY2 (with Kid Cudi),29877.202912491888
4581,F*****g Fans,13424.384190259354
4582,The Remorse,16839.29997762077
4583,Ziplock,32874.43321951109
4584,Rich Don't Stop,14607.02220778569
4585,KINGOFTHEPIRATES,20337.170658549698
4586,THREESWORDSTYLE!,27982.18373389175
4587,punk hazard,38837.008939429084
4588,GOING MERRY!!!,35696.5896212586
